Combo,Weight,EV
Ah7h6h2d,3.8913274770298405E-17,-54000.0000000001
Ah9d7h6h,8.582719955293643E-16,-54000.00000000013
AdAh7h6h,5.693059527228261E-16,-53999.99999999997
Ah7h6h2c,3.8913274770298405E-17,-54000.0000000001
Ah9c7h6h,8.582719955293643E-16,-54000.00000000013
AcAh7h6h,5.693059527228261E-16,-53999.99999999997
7h6d6h2d,2.2141320933221122E-16,-54000.000000000204
7h6h5d3d,3.820723427443859E-15,-53999.999999999774
9d7h6h3d,5.09990088935305E-16,-54000.00000000056
Ad7h6h3d,4.352967960372576E-15,-53999.999999999636
7h6h3c3d,8.348586258018614E-17,-53999.99999999982
Ac7h6h4d,1.6847852137101368E-16,-54000.00000000062
Td7h6h5d,5.107374790596386E-16,-53999.99999999977
Tc7h6h5d,3.047777653195086E-17,-53999.99999999973
7d7h6d6h,1.1915472928168153E-15,-54000.00000000007
Jd7h6d6h,1.8542922650009783E-16,-53999.99999999995
Ac7h6d6h,1.687931740444907E-16,-54000.00000000062
8d7d7h6h,3.717962552191785E-16,-53999.999999999454
9d7d7h6h,3.238257957951864E-16,-53999.99999999987
Jd7d7h6h,1.5043045125956995E-16,-54000.00000000046
Qd7d7h6h,3.3416802501393215E-16,-53999.99999999964
7c7d7h6h,8.866541702190204E-17,-53999.99999999976
Ac9d7h6h,1.2538516101017288E-16,-54000.000000000175
Td7h6h5c,3.047777653195086E-17,-53999.99999999973
AdKd7h6h,1.5176425448506942E-16,-54000.000000000415
Ad7h6h4c,1.6847852137101368E-16,-54000.00000000062
Ad7h6c6h,1.687931740444907E-16,-54000.00000000062
Ad9c7h6h,1.2538516101017288E-16,-54000.000000000175
7h6c6h2c,2.2141320933221122E-16,-54000.000000000204
7h6h5c3c,3.820723427443859E-15,-53999.999999999774
9c7h6h3c,5.09990088935305E-16,-54000.00000000056
Ac7h6h3c,4.352967960372576E-15,-53999.999999999636
Tc7h6h5c,5.107374790596386E-16,-53999.99999999977
7c7h6c6h,1.1915472928168153E-15,-54000.00000000007
Jc7h6c6h,1.8542922650009783E-16,-53999.99999999995
8c7c7h6h,3.717962552191785E-16,-53999.999999999454
9c7c7h6h,3.238257957951864E-16,-53999.99999999987
Jc7c7h6h,1.5043045125956995E-16,-54000.00000000046
Qc7c7h6h,3.3416802501393215E-16,-53999.99999999964
AcKc7h6h,1.5176425448506942E-16,-54000.000000000415
Kd9h8h6h,1.0915606454200418E-15,-53999.99999999982
Kc9h8h6h,1.0915606454200418E-15,-53999.99999999982
KhTh8h6h,1.3933370730020668E-15,-53999.999999999745
Th8h6h3d,3.713947785808087E-16,-54000.0000000002
Th8h6h5d,3.721515533277478E-17,-54000.00000000045
Th8h6h3c,3.713947785808087E-16,-54000.0000000002
Th8h6h5c,3.721515533277478E-17,-54000.00000000045
Jh8h6h2d,1.81797117065173E-16,-54000.00000000059
Jh8h6h5d,2.0613811569958336E-15,-53999.99999999985
JhTd8h6h,5.249511350590697E-16,-54000.00000000014
Jh8h6h2c,1.81797117065173E-16,-54000.00000000059
Jh8h6h5c,2.0613811569958336E-15,-53999.99999999985
JhTc8h6h,5.249511350590697E-16,-54000.00000000014
Qh8h7d6h,7.297899105794023E-17,-53999.99999999973
KdQh8h6h,4.599243450483549E-16,-53999.99999999972
Qh8h7c6h,7.297899105794023E-17,-53999.99999999973
KcQh8h6h,4.599243450483549E-16,-53999.99999999972
Kh8d8h6h,1.5370988602646027E-16,-54000.00000000006
Kh8c8h6h,1.5370988602646027E-16,-54000.00000000006
Ah8h6h4d,1.3033117063604622E-16,-54000.00000000001
Ah8h6h5d,3.154296003767557E-17,-53999.99999999995
AdAh8h6h,1.2206244604520903E-17,-54000.00000000038
Ah8h6h4c,1.3033117063604622E-16,-54000.00000000001
Ah8h6h5c,3.154296003767557E-17,-53999.99999999995
AcAh8h6h,1.2206244604520903E-17,-54000.00000000038
8h6h5c2d,1.984162661134506E-17,-54000.0000000003
8h7c6h2d,4.660001674110983E-18,-53999.99999999947
Tc8h6h2d,2.8471217787401496E-17,-54000.0
8h6d6h3d,3.464791272536427E-16,-54000.00000000007
Kd8h6h3d,7.832984545859368E-16,-53999.999999999796
8h6h5c3d,2.333559408631958E-16,-53999.999999999476
Qc8h6h3d,1.3775500560277377E-17,-53999.999999999534
8h6h5d4d,3.499891682167202E-16,-54000.00000000006
8h7d6h4d,3.872976637955738E-16,-53999.99999999998
9d8h6h4d,2.456459994845706E-16,-53999.999999999716
Qd8h6h4d,6.245251369680175E-16,-54000.00000000047
9c8h6h4d,1.4094268705811198E-17,-54000.00000000062
Qd8h6h5d,2.9548854149549137E-15,-53999.999999999694
Kd8h6h5d,1.4740716143957586E-15,-54000.000000000226
Ad8h6h5d,4.308792318467154E-16,-53999.99999999976
8h6h5d2c,1.984162661134506E-17,-54000.0000000003
8h6h5d3c,2.333559408631958E-16,-53999.999999999476
Kd8h6d6h,1.2631035224612243E-16,-54000.000000000124
8c8h6d6h,7.392914918872733E-17,-53999.99999999982
9c8h6d6h,1.4861756271241618E-17,-53999.999999999505
8h7d6h2c,4.660001674110983E-18,-53999.99999999947
8d8h6c6h,7.392914918872733E-17,-53999.99999999982
Jd9d8h6h,2.161652507208445E-15,-54000.00000000044
Qd9d8h6h,3.6940971206932205E-15,-54000.00000000075
Kd9d8h6h,4.3590834582658844E-18,-54000.00000000015
9d8h6h4c,1.4094268705811198E-17,-54000.00000000062
9d8h6c6h,1.4861756271241618E-17,-53999.999999999505
Jc9d8h6h,1.1082483200161154E-15,-54000.00000000019
JdTd8h6h,1.066026380561684E-15,-53999.99999999969
KdTd8h6h,1.3779571033555537E-15,-53999.99999999987
Td8h6h2c,2.8471217787401496E-17,-54000.0
KcTd8h6h,7.99190342852259E-17,-54000.00000000004
KdJd8h6h,7.946285542683807E-15,-53999.999999999774
Jd9c8h6h,1.1082483200161154E-15,-54000.00000000019
JcJd8h6h,4.154858361178291E-16,-53999.999999999956
QcJd8h6h,1.6408403105948988E-16,-54000.00000000086
KdQd8h6h,5.234369660134762E-17,-53999.99999999979
Qd8h6h3c,1.3775500560277377E-17,-53999.999999999534
QdJc8h6h,1.6408403105948988E-16,-54000.00000000086
QcQd8h6h,1.8931709297065968E-15,-53999.99999999996
AcQd8h6h,5.390365945748055E-16,-54000.0000000002
AdKd8h6h,7.825444349307488E-17,-53999.9999999995
KdTc8h6h,7.99190342852259E-17,-54000.00000000004
AcKd8h6h,6.436296342407531E-6,-54000.00000000011
AdQc8h6h,5.390365945748055E-16,-54000.0000000002
AdKc8h6h,6.436296342407531E-6,-54000.00000000011
8h6c6h3c,3.464791272536427E-16,-54000.00000000007
Kc8h6h3c,7.832984545859368E-16,-53999.999999999796
8h6h5c4c,3.499891682167202E-16,-54000.00000000006
8h7c6h4c,3.872976637955738E-16,-53999.99999999998
9c8h6h4c,2.456459994845706E-16,-53999.999999999716
Qc8h6h4c,6.245251369680175E-16,-54000.00000000047
Qc8h6h5c,2.9548854149549137E-15,-53999.999999999694
Kc8h6h5c,1.4740716143957586E-15,-54000.000000000226
Ac8h6h5c,4.308792318467154E-16,-53999.99999999976
Kc8h6c6h,1.2631035224612243E-16,-54000.000000000124
Jc9c8h6h,2.161652507208445E-15,-54000.00000000044
Qc9c8h6h,3.6940971206932205E-15,-54000.00000000075
Kc9c8h6h,4.3590834582658844E-18,-54000.00000000015
JcTc8h6h,1.066026380561684E-15,-53999.99999999969
KcTc8h6h,1.3779571033555537E-15,-53999.99999999987
KcJc8h6h,7.946285542683807E-15,-53999.999999999774
KcQc8h6h,5.234369660134762E-17,-53999.99999999979
AcKc8h6h,7.825444349307488E-17,-53999.9999999995
Th9h6d6h,4.099033289599652E-18,-54000.00000000088
Th9h6c6h,4.099033289599652E-18,-54000.00000000088
KhJh9h6h,5.275493946746794E-15,-54000.000000000065
AhJh9h6h,1.6959047462875482E-14,-53999.99999999982
Jh9h6h3d,5.165163584583219E-15,-54000.000000000204
Jh9h6h4d,2.8171961820080514E-16,-53999.99999999978
Jh9h6d6h,3.5872907766495955E-15,-54000.00000000001
Jh9d9h6h,5.950045999270344E-17,-54000.00000000094
JhTd9h6h,1.389649407316167E-17,-54000.000000000546
Jh9h6h3c,5.165163584583219E-15,-54000.000000000204
Jh9h6h4c,2.8171961820080514E-16,-53999.99999999978
Jh9h6c6h,3.5872907766495955E-15,-54000.00000000001
Jh9c9h6h,5.950045999270344E-17,-54000.00000000094
JhTc9h6h,1.389649407316167E-17,-54000.000000000546
Qh9h6h5d,5.4653987061897864E-17,-53999.99999999962
Qh9d9h6h,7.715667268995736E-16,-54000.00000000005
Qh9h6h5c,5.4653987061897864E-17,-53999.99999999962
Qh9c9h6h,7.715667268995736E-16,-54000.00000000005
KhQd9h6h,1.9487719472029583E-15,-53999.99999999996
AdKh9h6h,1.0342109986619576E-5,-54000.00000000015
KhQc9h6h,1.9487719472029583E-15,-53999.99999999996
AcKh9h6h,1.0342109986619576E-5,-54000.00000000015
AhTd9h6h,1.0720800319914043E-15,-53999.99999999994
AhJd9h6h,1.9105968197411236E-15,-54000.00000000038
AhKd9h6h,7.464561590738417E-17,-53999.999999999694
AhTc9h6h,1.0720800319914043E-15,-53999.99999999994
AhJc9h6h,1.9105968197411236E-15,-54000.00000000038
AhKc9h6h,7.464561590738417E-17,-53999.999999999694
Jd9h6h2d,3.342631305178462E-16,-53999.99999999968
9h7d6h3d,1.9918034685565775E-16,-54000.00000000049
Ac9h6h3d,1.8182519985451294E-17,-54000.000000000146
Jd9h6h4d,1.0855228550634507E-15,-54000.000000000444
Qd9h6h5d,5.8572765283543E-17,-53999.9999999995
9h7c6h5d,2.8719236738659514E-16,-53999.9999999997
Tc9h6h5d,1.163436505765008E-16,-54000.00000000116
Td9h6d6h,1.3170700033616627E-16,-54000.00000000006
Kd9h6d6h,1.6558586558897144E-16,-53999.99999999973
9h7c6d6h,1.565042998643767E-16,-54000.00000000029
Ac9h6d6h,4.464171439802464E-16,-53999.999999999716
Qd9h7d6h,1.3270665251322505E-17,-54000.00000000035
9h7d6h5c,2.8719236738659514E-16,-53999.9999999997
9h7d6c6h,1.565042998643767E-16,-54000.00000000029
Td9h8d6h,1.7449946501371063E-15,-54000.00000000075
9h8c8d6h,9.799456726404153E-17,-54000.00000000016
Kd9d9h6h,3.8359274331182286E-16,-53999.99999999983
Ac9d9h6h,7.378174451550858E-9,-53999.999999998756
Td9h6h5c,1.163436505765008E-16,-54000.00000000116
AcQd9h6h,9.87272367274365E-17,-54000.00000000011
AcKd9h6h,1.2844992286249897E-5,-54000.00000000044
Ad9h6h3c,1.8182519985451294E-17,-54000.000000000146
Ad9h6c6h,4.464171439802464E-16,-53999.999999999716
Ad9c9h6h,7.378174451550858E-9,-53999.999999998756
AdQc9h6h,9.87272367274365E-17,-54000.00000000011
AdKc9h6h,1.2844992286249897E-5,-54000.00000000044
Jc9h6h2c,3.342631305178462E-16,-53999.99999999968
9h7c6h3c,1.9918034685565775E-16,-54000.00000000049
Jc9h6h4c,1.0855228550634507E-15,-54000.000000000444
Qc9h6h5c,5.8572765283543E-17,-53999.9999999995
Tc9h6c6h,1.3170700033616627E-16,-54000.00000000006
Kc9h6c6h,1.6558586558897144E-16,-53999.99999999973
Qc9h7c6h,1.3270665251322505E-17,-54000.00000000035
Tc9h8c6h,1.7449946501371063E-15,-54000.00000000075
Kc9c9h6h,3.8359274331182286E-16,-53999.99999999983
JhTh6h2d,8.746757107687179E-17,-54000.000000000175
JhTh6h2c,8.746757107687179E-17,-54000.000000000175
AhKhTh6h,1.7628261070038148E-15,-54000.00000000004
KhTdTh6h,1.6572811979959359E-16,-53999.99999999977
KhQdTh6h,5.461852503294627E-15,-53999.999999999476
AdKhTh6h,2.337977446640362E-6,-53999.99999999999
KhTcTh6h,1.6572811979959359E-16,-53999.99999999977
KhQcTh6h,5.461852503294627E-15,-53999.999999999476
AcKhTh6h,2.337977446640362E-6,-53999.99999999999
AhTh6h3d,1.6870558687057796E-16,-54000.00000000043
AhTh6h3c,1.6870558687057796E-16,-54000.00000000043
QdTh6h2d,4.2953062899115767E-16,-54000.00000000083
KdTh6h2d,2.0299529750621566E-16,-53999.99999999972
JcTh6h2d,1.3466538678305865E-16,-54000.000000000335
Th6h5d3d,9.910928956174399E-17,-54000.00000000006
QdTh6h3d,1.4487079347301827E-16,-54000.00000000004
AdTh6h3d,7.013294436878483E-18,-53999.99999999979
Th6h3c3d,4.7252660913748667E-17,-54000.00000000006
Th6c6h3d,1.127559362894972E-17,-53999.999999999454
Th9c6h3d,7.17166692222828E-18,-53999.99999999963
Th6h5d4d,5.994907813760711E-16,-53999.99999999897
Th9d6h4d,3.197302334041237E-16,-53999.999999999316
JdTh6h4d,3.0991785257505525E-15,-54000.00000000068
QdTh6h4d,2.21281175358824E-17,-53999.99999999996
AcTh6h4d,1.0125177278541713E-18,-54000.00000000003
JdTh6h5d,3.849919410773709E-17,-53999.99999999989
Th9d6d6h,1.3170700033616627E-16,-54000.00000000006
TdTh6d6h,4.437326869481511E-15,-53999.99999999953
KdTh6d6h,5.248165654590202E-16,-54000.00000000036
AdTh6d6h,1.3492794391263803E-5,-53999.999999999935
Th6d6h3c,1.127559362894972E-17,-53999.999999999454
Th7c6d6h,2.311494973149794E-15,-54000.000000000546
Th8c6d6h,1.5248166747767299E-15,-53999.99999999893
JcTh6d6h,1.9672555870209436E-16,-53999.999999998785
TdTh7d6h,7.345688491060082E-17,-53999.99999999977
JdTh7d6h,2.6596252464577934E-16,-53999.99999999959
AdTh7d6h,1.2770594992276826E-19,-54000.00000000018
Th7d6c6h,2.311494973149794E-15,-54000.000000000546
JcTh7d6h,9.8974478936027E-17,-53999.99999999953
QcTh7d6h,1.8434554893679624E-16,-54000.000000000335
Th8d6c6h,1.5248166747767299E-15,-53999.99999999893
Th9c8d6h,3.467896754726856E-17,-54000.00000000064
QdTh9d6h,2.1418737896064956E-15,-53999.99999999974
KdTh9d6h,1.6991236382864999E-15,-53999.999999999716
Th9d6h3c,7.17166692222828E-18,-53999.99999999963
Th9d8c6h,3.467896754726856E-17,-54000.00000000064
KdTdTh6h,2.3263062407764734E-15,-54000.00000000047
AdTdTh6h,0.9995007701362117,-53999.9999999999
JcTdTh6h,3.133008066532415E-17,-54000.00000000003
AcTdTh6h,0.9261428004736654,-54000.000000000146
JdTh6h2c,1.3466538678305865E-16,-54000.000000000335
JdTh6c6h,1.9672555870209436E-16,-53999.999999998785
JdTh7c6h,9.8974478936027E-17,-53999.99999999953
JdTcTh6h,3.133008066532415E-17,-54000.00000000003
QdTh7c6h,1.8434554893679624E-16,-54000.000000000335
KcQdTh6h,1.0751531375050814E-16,-53999.99999999921
AcQdTh6h,8.778740050070898E-17,-53999.99999999965
KdQcTh6h,1.0751531375050814E-16,-53999.99999999921
AcKdTh6h,2.7007487867409412E-5,-54000.00000000033
AdTh6h4c,1.0125177278541713E-18,-54000.00000000003
AdTcTh6h,0.9261428004736654,-54000.000000000146
AdQcTh6h,8.778740050070898E-17,-53999.99999999965
AdKcTh6h,2.7007487867409412E-5,-54000.00000000033
QcTh6h2c,4.2953062899115767E-16,-54000.00000000083
KcTh6h2c,2.0299529750621566E-16,-53999.99999999972
Th6h5c3c,9.910928956174399E-17,-54000.00000000006
QcTh6h3c,1.4487079347301827E-16,-54000.00000000004
AcTh6h3c,7.013294436878483E-18,-53999.99999999979
Th6h5c4c,5.994907813760711E-16,-53999.99999999897
Th9c6h4c,3.197302334041237E-16,-53999.999999999316
JcTh6h4c,3.0991785257505525E-15,-54000.00000000068
QcTh6h4c,2.21281175358824E-17,-53999.99999999996
JcTh6h5c,3.849919410773709E-17,-53999.99999999989
Th9c6c6h,1.3170700033616627E-16,-54000.00000000006
TcTh6c6h,4.437326869481511E-15,-53999.99999999953
KcTh6c6h,5.248165654590202E-16,-54000.00000000036
AcTh6c6h,1.3492794391263803E-5,-53999.999999999935
TcTh7c6h,7.345688491060082E-17,-53999.99999999977
JcTh7c6h,2.6596252464577934E-16,-53999.99999999959
AcTh7c6h,1.2770594992276826E-19,-54000.00000000018
QcTh9c6h,2.1418737896064956E-15,-53999.99999999974
KcTh9c6h,1.6991236382864999E-15,-53999.999999999716
KcTcTh6h,2.3263062407764734E-15,-54000.00000000047
AcTcTh6h,0.9995007701362117,-53999.9999999999
KhJh7d6h,7.077173868054158E-16,-53999.999999999796
KhJh9d6h,1.975865072728995E-17,-54000.00000000024
AdKhJh6h,2.452784018393229E-17,-54000.00000000009
KhJh7c6h,7.077173868054158E-16,-53999.999999999796
KhJh9c6h,1.975865072728995E-17,-54000.00000000024
AcKhJh6h,2.452784018393229E-17,-54000.00000000009
AhJh6h3d,4.3199383121956647E-17,-54000.000000000284
AhJdJh6h,5.044267168960921E-15,-53999.99999999981
AhJh6h3c,4.3199383121956647E-17,-54000.000000000284
AhJcJh6h,5.044267168960921E-15,-53999.99999999981
Jh6h3d2d,6.484542930160975E-16,-53999.99999999995
Jh7d6h3d,1.2301339201995825E-16,-54000.00000000014
Jh9d6h3d,2.600206027409928E-15,-54000.00000000045
AcJh6h3d,3.8423735173981886E-16,-53999.9999999991
Jh6d6h4d,6.951944851154441E-16,-54000.00000000007
Jh6h4c4d,7.54207997104825E-16,-54000.000000000655
JhTc6h4d,5.680890969132433E-19,-54000.00000000019
JdJh6h5d,4.710345707135379E-16,-53999.999999999935
QdJh6h5d,7.333087691392472E-17,-54000.00000000031
Jh6h5c5d,1.2718210399489091E-14,-54000.00000000016
Jh7d6d6h,1.8542922650009783E-16,-53999.99999999995
JdJh6d6h,1.884659842251058E-17,-53999.999999999534
KcJh6d6h,1.9109392734790143E-17,-54000.00000000068
AcJh6d6h,0.002119091302114305,-53999.999999999556
KdJh7d6h,2.029163540677203E-15,-54000.00000000042
AdJh7d6h,1.7527381868217824E-16,-53999.99999999982
QcJh7d6h,3.5173494399431835E-17,-54000.00000000016
KdJh8d6h,4.0240986071000725E-16,-53999.99999999956
JhTc8d6h,7.201072869609095E-18,-53999.99999999983
QdJh9d6h,3.8620645158887297E-16,-54000.000000000524
JhTc9d6h,1.0278988725362228E-16,-53999.99999999984
JhTd6h4c,5.680890969132433E-19,-54000.00000000019
JhTd8c6h,7.201072869609095E-18,-53999.99999999983
JhTd9c6h,1.0278988725362228E-16,-53999.99999999984
JhTcTd6h,1.118720124805022E-16,-53999.99999999975
KdJdJh6h,2.5410403025636748E-15,-53999.99999999982
AdJdJh6h,0.9999390983177289,-53999.99999999932
AcJdJh6h,0.9250329803816482,-53999.999999999716
AdQdJh6h,6.930412577809459E-16,-53999.99999999966
QdJh7c6h,3.5173494399431835E-17,-54000.00000000016
QcQdJh6h,1.3097584837723514E-17,-53999.99999999994
AdKdJh6h,5.249383971992127E-5,-53999.9999999999
KdJh6c6h,1.9109392734790143E-17,-54000.00000000068
KcKdJh6h,2.5866750180009635E-16,-54000.00000000001
AcKdJh6h,5.9564225335424176E-5,-54000.00000000054
AdJh6h3c,3.8423735173981886E-16,-53999.9999999991
AdJh6c6h,0.002119091302114305,-53999.999999999556
AdJcJh6h,0.9250329803816482,-53999.999999999716
AdKcJh6h,5.9564225335424176E-5,-54000.00000000054
AcAdJh6h,5.275129152781813E-16,-53999.99999999981
Jh6h3c2c,6.484542930160975E-16,-53999.99999999995
Jh7c6h3c,1.2301339201995825E-16,-54000.00000000014
Jh9c6h3c,2.600206027409928E-15,-54000.00000000045
Jh6c6h4c,6.951944851154441E-16,-54000.00000000007
JcJh6h5c,4.710345707135379E-16,-53999.999999999935
QcJh6h5c,7.333087691392472E-17,-54000.00000000031
Jh7c6c6h,1.8542922650009783E-16,-53999.99999999995
JcJh6c6h,1.884659842251058E-17,-53999.999999999534
KcJh7c6h,2.029163540677203E-15,-54000.00000000042
AcJh7c6h,1.7527381868217824E-16,-53999.99999999982
KcJh8c6h,4.0240986071000725E-16,-53999.99999999956
QcJh9c6h,3.8620645158887297E-16,-54000.000000000524
KcJcJh6h,2.5410403025636748E-15,-53999.99999999982
AcJcJh6h,0.9999390983177289,-53999.99999999932
AcQcJh6h,6.930412577809459E-16,-53999.99999999966
AcKcJh6h,5.249383971992127E-5,-53999.9999999999
Qh9c6h2d,2.438182885618378E-18,-53999.99999999984
QhTc6h2d,4.1778560613924675E-17,-53999.99999999991
Qh6h4d3d,1.2585225189755457E-15,-54000.00000000015
Qh6h5d3d,9.038191163444781E-18,-54000.00000000012
QhTd6h4d,8.347967612446509E-17,-54000.0000000006
AcQh6h4d,1.7381056599380874E-17,-53999.99999999923
QhJd6h5d,2.4081213737493758E-17,-54000.000000000444
Qh8c6h5d,3.7804019650563723E-17,-53999.999999999556
QhTc6h5d,6.142625938076486E-16,-53999.99999999969
AdQh6d6h,2.3959711330436623E-16,-54000.000000000015
QhTc6d6h,1.2524345313889448E-17,-53999.9999999997
QhJc6d6h,4.634067424093005E-17,-54000.00000000051
AcQh6d6h,2.176696104149635E-5,-53999.99999999948
Qh8c7d6h,5.107736044182011E-17,-54000.000000000204
QhJd8d6h,1.5882080660338728E-17,-53999.999999999505
Qh8d6h5c,3.7804019650563723E-17,-53999.999999999556
Qh8d7c6h,5.107736044182011E-17,-54000.000000000204
Qh9c8d6h,1.3483087134141722E-17,-54000.000000000684
AcQh8d6h,1.8075869274212913E-5,-54000.00000000077
Qh9d6h2c,2.438182885618378E-18,-53999.99999999984
Qh9d8c6h,1.3483087134141722E-17,-54000.000000000684
KdQhTd6h,3.008422485561038E-17,-54000.00000000023
QhTd6h2c,4.1778560613924675E-17,-53999.99999999991
QhTd6h5c,6.142625938076486E-16,-53999.99999999969
QhTd6c6h,1.2524345313889448E-17,-53999.9999999997
AcQhTd6h,2.174757772952348E-17,-53999.99999999998
QhJd6c6h,4.634067424093005E-17,-54000.00000000051
AdQdQh6h,3.9909008763946915E-6,-53999.999999999876
KcQdQh6h,1.9187481036068784E-17,-54000.00000000038
AcQdQh6h,0.9999916525423558,-53999.99999999932
AdKdQh6h,6.873128798289162E-6,-53999.99999999982
KdQcQh6h,1.9187481036068784E-17,-54000.00000000038
AcKdQh6h,5.444464487074511E-5,-54000.00000000056
AdQh6h4c,1.7381056599380874E-17,-53999.99999999923
AdQh6c6h,2.176696104149635E-5,-53999.99999999948
AdQh8c6h,1.8075869274212913E-5,-54000.00000000077
AdQhTc6h,2.174757772952348E-17,-53999.99999999998
AdQcQh6h,0.9999916525423558,-53999.99999999932
AdKcQh6h,5.444464487074511E-5,-54000.00000000056
Qh6h4c3c,1.2585225189755457E-15,-54000.00000000015
Qh6h5c3c,9.038191163444781E-18,-54000.00000000012
QhTc6h4c,8.347967612446509E-17,-54000.0000000006
QhJc6h5c,2.4081213737493758E-17,-54000.000000000444
AcQh6c6h,2.3959711330436623E-16,-54000.000000000015
QhJc8c6h,1.5882080660338728E-17,-53999.999999999505
KcQhTc6h,3.008422485561038E-17,-54000.00000000023
AcQcQh6h,3.9909008763946915E-6,-53999.999999999876
AcKcQh6h,6.873128798289162E-6,-53999.99999999982
AhKh6h4d,4.332579874355864E-15,-54000.00000000023
AhKh9d6h,9.520262026326865E-16,-54000.00000000009
AhKdKh6h,0.0017841662137600875,-54000.00000000026
AhKh6h4c,4.332579874355864E-15,-54000.00000000023
AhKh9c6h,9.520262026326865E-16,-54000.00000000009
AhKcKh6h,0.0017841662137600875,-54000.00000000026
KhQc6h2d,4.528203453027628E-18,-53999.99999999921
Kh6h5d3d,4.009060438141819E-15,-54000.000000000175
KhTd6h3d,4.026634692995647E-16,-53999.99999999948
Kh6h5c3d,1.0107843823562552E-15,-54000.00000000076
KhQc6h3d,2.5839006345694606E-18,-54000.00000000032
Kh6h5d4d,9.459435712587632E-18,-54000.00000000001
AcKh6h4d,2.3261966641758806E-18,-54000.00000000066
Kh6h5d3c,1.0107843823562552E-15,-54000.00000000076
Kh6h5c5d,5.595307941979405E-18,-54000.00000000006
Kh8d6d6h,1.2631035224612243E-16,-54000.000000000124
Kh9d6d6h,1.6558586558897144E-16,-53999.99999999973
KhTd6d6h,5.248165654590202E-16,-54000.00000000036
Kh6c6d6h,3.854628709394985E-16,-54000.00000000091
Kh7c6d6h,4.3726688972342624E-17,-54000.00000000046
KhQc6d6h,1.7398583258492936E-16,-53999.999999999935
AcKh6d6h,2.2296809555468015E-4,-54000.00000000057
KhJd7d6h,7.98760818459531E-17,-53999.99999999971
Kh7d6c6h,4.3726688972342624E-17,-54000.00000000046
KhTc7d6h,2.970840674441612E-17,-53999.999999999476
AdKh8d6h,4.651425826646422E-17,-53999.999999999956
KhQc8d6h,4.5791187410365873E-17,-53999.99999999973
KcKh8d6h,2.684383648260331E-16,-54000.00000000038
AdKh9d6h,2.6093026759515017E-16,-54000.00000000033
AcKh9d6h,4.705810542908509E-5,-53999.999999999505
KhTd7c6h,2.970840674441612E-17,-53999.999999999476
AcKhTd6h,8.459604789559678E-6,-54000.00000000007
